line,x,y
67,366.90027,141.1688
67,372.96119,141.1688
67,378.76957,141.6739
67,388.11348,145.2094
67,393.66932,148.7449
67,399.22516,148.9975
67,405.53861,148.4924
67,409.07414,143.9467
67,413.87237,142.684
67,419.93328,142.684
67,425.23658,138.3909
67,430.03481,137.6332
67,433.06527,138.8959
67,437.86349,136.6231
67,448.21755,134.6028
67,456.04624,134.6028
67,463.62238,133.0876
67,474.22898,132.3299
67,479.02721,133.0876
67,481.04751,133.0876
67,486.85589,131.0673
67,493.92696,130.8147
67,498.72518,131.0673
67,504.28102,131.0673
67,507.81656,128.7944
67,511.35209,128.0368
67,515.3927,130.8147
67,521.20108,130.8147
67,536.35336,130.8147
67,545.1922,130.8147
67,549.99042,130.8147
67,555.54626,130.0571
67,559.0818,129.2995
67,566.15286,131.5723
67,573.98155,131.5723
67,585.09322,131.8249
67,591.15414,131.8249
67,596.70998,129.552
67,599.4879,130.8147
67,602.01328,131.5723
67,621.20618,131.5723
66,-4.9995e-05,139.1485
66,9.8113728,139.1485
66,13.851973,139.1485
66,21.680673,139.1485
66,27.489073,139.1485
66,34.307573,141.1688
66,39.105773,140.4112
66,48.449653,137.8858
66,54.763153,139.1485
66,69.662853,139.1485
66,81.279653,139.1485
66,83.552453,140.1586
66,87.845653,139.6535
66,91.886253,138.6434
66,98.957353,140.1586
66,104.51315,139.401
66,110.06895,140.9162
66,114.61465,140.9162
66,121.18065,139.9061
66,125.97885,141.4213
66,132.03985,139.401
66,139.11085,141.4213
66,142.64645,141.6739
66,147.69717,140.9162
66,154.76824,142.9365
66,161.58677,142.9365
66,170.67814,144.4518
66,179.26444,147.7348
66,186.08297,152.533
66,191.38627,158.0888
66,196.94211,165.9175
66,198.45734,168.1904
66,202.75049,169.7056
66,205.27587,172.231
66,207.04363,175.514
66,209.06394,177.2817
66,214.36724,175.7665
66,217.14516,172.4835
66,222.19592,170.7157
66,226.74161,169.7056
66,238.10583,167.1802
66,263.1071,162.1294
66,276.9967,156.0685
66,285.33046,153.0381
66,290.38122,153.0381
66,293.91675,152.7855
66,300.73528,151.2703
66,309.82666,148.4924
66,312.35204,148.4924
66,317.15026,145.967
66,322.45356,146.7246
66,332.80763,146.7246
66,339.37362,146.4721
66,346.94976,146.2195
66,353.76829,149.25
66,362.10205,149.25
66,368.16297,149.25
66,371.95104,149.5025
66,373.97134,152.0279
66,383.82033,152.0279
66,389.62871,152.7855
66,394.67947,154.8058
66,396.69977,156.5736
66,405.53861,154.8058
66,415.64014,152.2805
66,423.97389,148.9975
66,431.2975,147.9873
66,436.6008,145.4619
66,447.45994,143.6942
66,457.814,142.4315
66,470.69345,141.1688
66,481.55259,140.9162
66,490.13889,141.1688
66,495.18965,140.4112
66,498.72518,141.4213
66,502.26072,141.6739
66,507.05894,140.6637
66,511.09955,140.6637
66,514.88762,141.6739
66,534.33306,141.6739
66,571.7087,141.6739
66,588.12368,141.6739
66,605.04374,141.4213
66,607.56912,140.4112
66,610.34704,140.4112
66,613.88257,141.6739
66,620.95364,141.6739
65,-4.9995e-05,149.7551
65,11.074073,149.7551
65,17.892573,149.7551
65,23.195873,149.7551
65,31.024573,148.9975
65,40.621073,149.25
65,54.763153,149.5025
65,74.461153,149.5025
65,82.289753,150.0076
65,92.643853,150.0076
65,108.04865,149.25
65,119.41295,149.25
65,122.94845,149.5025
65,126.48395,151.5228
65,129.00935,151.5228
65,132.29235,148.9975
65,139.11085,149.5025
65,142.64645,151.2703
65,145.17175,152.0279
65,154.26316,150.7652
65,159.56646,150.5127
65,167.39515,152.0279
65,170.4256,153.2906
65,182.79997,153.5431
65,198.96241,153.7957
65,206.53856,154.5533
65,218.40785,161.3718
65,225.47892,165.4124
65,230.78222,170.7157
65,231.2873,173.7462
65,235.83298,175.2614
65,240.63121,176.019
65,244.16674,178.797
65,245.17689,182.08
65,251.23781,184.3528
65,255.27842,190.9188
65,261.59187,193.4442
65,266.13756,193.4442
65,271.44086,197.4848
65,273.20863,200.51524
65,274.72385,202.28301
65,278.76447,201.77793
65,284.57284,198.4949
65,289.37107,194.2018
65,293.15914,193.4442
65,297.95736,191.9289
65,303.5132,184.6053
65,308.05889,180.3122
65,312.60458,176.5241
65,317.15026,176.5241
65,322.95864,176.5241
65,328.0094,171.9784
65,333.56524,170.2107
65,334.82793,169.7056
65,341.64646,168.4429
65,348.21245,167.4327
65,355.03098,166.1701
65,359.07159,167.1802
65,366.90027,163.1396
65,379.02211,161.8769
65,385.5881,161.8769
65,393.16424,163.3921
65,401.24546,160.6142
65,408.56907,159.8566
65,414.88252,157.0787
65,421.44851,157.0787
65,429.78227,156.0685
65,438.11603,151.7754
65,444.42948,151.7754
65,448.47009,151.7754
65,454.78355,152.2805
65,460.84446,151.0178
65,517.91808,150.7652
65,574.73916,151.2703
65,621.45872,151.2703
64,0.27835,158.8675
64,5.4753728,160.6532
64,10.475373,160.296
64,17.618273,159.9389
64,22.975373,161.0103
64,33.332473,159.5818
64,43.332473,160.6532
64,55.832453,158.1532
64,60.475353,160.296
64,66.546753,159.5818
64,77.618253,160.6532
64,85.475353,160.296
64,90.475353,161.0103
64,98.689653,158.1532
64,105.47535,161.0103
64,111.54675,160.296
64,114.76105,159.2246
64,119.76105,160.6532
64,124.40395,160.6532
64,131.54675,161.0103
64,134.40395,160.296
64,140.83245,163.8675
64,150.47535,162.0818
64,157.26106,159.5818
64,163.33249,161.3675
64,176.90392,164.5818
64,184.40392,167.4389
64,196.54678,171.7246
64,201.54678,175.296
64,204.40392,179.5818
64,211.90392,185.6532
64,214.40392,187.0818
64,217.61821,187.0818
64,219.40392,193.1532
64,224.76106,196.0103
64,227.26106,201.01033
64,230.11821,201.72462
64,232.61821,206.72462
64,237.61821,209.9389
64,239.76106,211.72462
64,242.97535,216.01033
64,244.40392,218.51033
64,247.97535,219.9389
64,252.26106,215.29605
64,259.76106,204.58176
64,265.11821,197.796
64,278.68963,193.5103
64,290.11821,192.4389
64,301.90392,189.5818
64,315.47535,183.8675
64,321.90392,180.296
64,327.97535,180.6532
64,339.04678,174.2246
64,357.61821,175.296
64,369.04678,174.2246
64,379.76106,177.0818
64,384.76106,177.4389
64,390.47535,173.5103
64,400.47535,172.796
64,406.18963,174.5818
64,412.61821,174.2246
64,428.68963,170.296
64,460.11821,163.1532
64,464.04678,163.5103
64,474.04678,161.0103
64,480.47535,161.0103
64,483.68963,162.796
64,486.90392,161.3675
64,496.54678,161.0103
64,499.40392,162.796
64,506.54678,160.296
64,518.68963,160.6532
64,524.04678,161.3675
64,526.18963,159.2246
64,531.54678,161.3675
64,547.26106,159.9389
64,557.26106,162.0818
64,568.68963,162.0818
64,575.47535,161.3675
64,579.76106,161.0103
64,586.90392,161.3675
64,594.40392,159.5818
64,600.11821,161.7246
64,603.68963,159.5818
64,606.54678,158.5103
64,607.97535,158.8675
64,609.76106,159.5818
64,611.90392,161.0103
64,617.26106,161.0103
64,620.83249,159.2246
63,0.27835,168.8675
63,6.1896728,168.8675
63,12.261073,171.0103
63,19.403973,169.5818
63,27.618273,169.5818
63,34.046773,169.5818
63,39.403973,171.3675
63,42.261073,171.3675
63,47.975353,169.2246
63,50.475353,169.2246
63,55.118253,170.6532
63,60.118253,171.0103
63,72.261053,169.2246
63,86.903953,169.5818
63,102.61825,169.5818
63,111.90395,169.5818
63,119.04675,169.5818
63,122.97535,172.0818
63,125.47535,173.1532
63,137.61825,170.6532
63,146.90392,169.5818
63,152.26106,171.3675
63,166.18963,174.9389
63,179.04678,178.1532
63,187.26106,179.5818
63,193.33249,180.296
63,198.68963,184.2246
63,201.18963,188.5103
63,209.76106,192.796
63,216.90392,197.4389
63,222.97535,205.65319
63,231.90392,208.86747
63,247.61821,206.36747
63,260.47535,201.36748
63,271.90392,192.796
63,283.68963,182.4389
63,291.54677,181.0103
63,301.54678,180.6532
63,306.54678,183.5103
63,317.26106,181.3675
63,328.68963,176.3675
63,339.40392,177.0818
63,357.61705,181.6679
63,370.847,183.1664
63,379.75866,185.2452
63,392.61609,183.1165
63,405.12558,185.082
63,413.37637,186.6994
63,429.72929,180.9382
63,455.81523,173.1662
63,462.26807,173.0802
63,468.32717,176.2328
63,475.46374,176.0046
63,486.16745,173.1737
63,493.69354,172.0155
63,498.69099,174.1328
63,508.33354,173.9139
63,512.98193,170.9431
63,521.54693,170.9731
63,528.33258,173.1316
63,536.90706,171.5321
63,565.47485,172.1854
63,591.18549,171.8033
63,598.32685,170.2739
63,609.02875,172.09
63,620.47534,172.4394
62,0.27835,179.5818
62,11.189673,179.5818
62,17.618273,179.5818
62,22.261073,179.9389
62,27.261073,181.3675
62,32.261073,181.3675
62,44.046773,179.9389
62,51.189653,179.5818
62,59.046753,181.0103
62,66.189653,179.9389
62,69.761053,180.296
62,76.546753,179.5818
62,84.403953,179.9389
62,94.761053,178.8675
62,103.68965,180.6532
62,112.26105,182.0818
62,118.33245,179.9389
62,131.18965,181.7246
62,148.33249,183.5103
62,156.18963,184.5818
62,160.11821,184.5818
62,165.47535,181.3675
62,171.18963,184.2246
62,179.04678,184.5818
62,185.11821,187.0818
62,194.40392,192.4389
62,201.18963,194.5818
62,209.40392,194.5818
62,239.40392,198.8675
62,248.33249,204.58176
62,255.47535,210.65319
62,259.40392,212.08176
62,263.68963,212.08176
62,268.33249,213.86747
62,275.11821,218.86747
62,282.26106,219.22462
62,291.18963,210.65319
62,296.54678,210.65319
62,306.54678,209.9389
62,314.76106,208.51033
62,317.61821,205.29605
62,326.90392,206.36747
62,333.68963,203.86747
62,341.54678,202.79605
62,347.26106,204.9389
62,351.54678,200.65319
62,358.33249,200.65319
62,369.40392,195.6532
62,374.76106,194.5818
62,382.26106,192.4389
62,396.54678,192.4389
62,406.18963,192.4389
62,417.97535,190.6532
62,427.97535,185.296
62,438.33249,185.296
62,445.83249,185.296
62,450.11821,183.5103
62,457.26106,183.5103
62,467.26106,181.3675
62,482.61821,181.3675
62,507.97535,181.0103
62,531.18963,179.9389
62,539.04678,179.9389
62,554.04678,179.9389
62,558.33249,179.9389
62,561.54678,181.7246
62,571.90392,181.3675
62,576.18963,179.9389
62,581.90392,182.796
62,601.90392,181.0103
62,606.54678,179.9389
62,611.90392,182.0818
62,619.76106,182.4389
61,0.27835,189.5818
61,10.118273,189.5818
61,14.761073,190.6532
61,21.903973,188.8675
61,33.332473,188.8675
61,36.903973,189.2246
61,47.261053,188.8675
61,65.832453,188.8675
61,73.332453,188.1532
61,82.261053,190.296
61,92.618253,190.296
61,111.90395,188.8675
61,119.04675,188.5103
61,127.97535,191.7246
61,131.90395,191.7246
61,139.40395,190.6532
61,151.54678,192.0818
61,159.76106,192.0818
61,164.40392,188.5103
61,174.04678,193.8675
61,184.04678,197.4389
61,189.04678,196.0103
61,193.68963,197.796
61,201.90392,199.58176
61,210.83249,205.65319
61,219.40392,212.79605
61,228.68963,222.08176
61,232.97535,227.08176
61,239.40392,230.29605
61,244.76106,237.4389
61,250.83249,240.65319
61,260.11821,234.9389
61,269.40392,227.79605
61,277.61821,224.58176
61,292.61821,215.29605
61,307.97535,209.58176
61,318.33249,209.58176
61,326.54678,209.58176
61,337.97535,208.51033
61,353.33249,206.01033
61,366.54678,200.65319
61,377.97535,203.15319
61,391.54678,203.15319
61,409.04678,200.65319
61,420.83249,200.65319
61,431.18963,200.65319
61,441.54678,196.0103
61,452.26106,193.8675
61,469.04678,191.3675
61,474.76106,191.3675
61,486.54678,190.296
61,507.61821,190.296
61,524.04678,189.2246
61,531.18963,191.0103
61,554.76106,191.7246
61,560.47535,189.9389
61,566.54678,190.6532
61,571.90392,191.3675
61,588.33249,192.0818
61,592.97535,189.2246
61,599.40392,190.6532
61,607.61821,189.5818
61,616.54678,192.0818
61,620.11821,192.0818
60,0.99265001,199.58176
60,15.832473,199.58176
60,24.761073,198.8675
60,35.118273,200.29605
60,44.046773,198.5103
60,57.618253,197.796
60,66.903953,199.58176
60,80.832453,199.9389
60,86.546753,199.9389
60,95.118253,199.22462
60,99.046753,199.22462
60,106.90395,201.72462
60,115.83245,198.8675
60,123.33245,198.8675
60,131.90395,201.01033
60,141.54675,203.51033
60,150.83249,203.51033
60,155.47535,205.29605
60,169.04678,203.15319
60,181.90392,205.65319
60,187.61821,210.29605
60,194.04678,217.79605
60,199.40392,223.51033
60,205.83249,224.22462
60,212.61821,234.58176
60,215.83249,241.36747
60,221.54678,245.65319
60,225.11821,247.79605
60,231.54678,240.65319
60,237.97535,231.36747
60,249.04678,224.9389
60,258.68963,224.9389
60,270.83249,226.01033
60,277.26106,226.36747
60,283.33249,228.51033
60,288.68963,234.9389
60,293.68963,237.08176
60,297.97535,241.36747
60,303.33249,243.15319
60,312.26106,232.4389
60,315.83249,229.22462
60,319.76106,225.65319
60,324.76106,224.22462
60,331.18963,218.15319
60,339.04678,218.86747
60,347.61821,218.86747
60,353.33249,215.65319
60,359.40392,215.65319
60,367.97535,211.72462
60,375.83249,213.15319
60,382.61821,218.86747
60,389.76106,219.22462
60,397.61821,221.72462
60,404.76106,223.86747
60,410.11821,224.9389
60,420.11821,219.58176
60,430.11821,214.22462
60,437.61821,211.01033
60,445.83249,210.65319
60,461.90392,204.9389
60,479.04678,201.72462
60,485.83249,201.72462
60,514.76106,201.01033
60,549.76106,201.36747
60,585.47535,202.08176
60,613.68963,200.65319
60,621.54678,199.22462
59,-0.07875,209.58176
59,20.475373,208.51033
59,38.689673,207.4389
59,48.332453,208.86747
59,55.475353,207.79605
59,70.118253,208.15319
59,84.403953,208.15319
59,91.546753,208.15319
59,97.261053,209.58176
59,110.47535,210.65319
59,122.97535,212.08176
59,130.47535,210.29605
59,137.97535,212.08176
59,145.47535,211.72462
59,150.47535,211.72462
59,156.54678,214.22462
59,161.18963,213.86747
59,166.90392,213.15319
59,179.04678,217.08176
59,186.90392,220.65319
59,195.47535,225.29605
59,195.11821,228.86747
59,200.11821,233.15319
59,205.83249,237.08176
59,210.47535,237.08176
59,236.90392,236.72462
59,242.61821,234.22462
59,252.61821,233.15319
59,261.90392,235.29605
59,274.76106,246.72462
59,281.54678,253.51033
59,295.47535,259.58176
59,300.83249,259.58176
59,305.47535,251.01033
59,313.68963,249.22462
59,320.83249,242.4389
59,325.47535,238.51033
59,331.18963,234.9389
59,337.97535,231.36747
59,346.54678,231.36747
59,355.83249,231.01033
59,364.04678,227.79605
59,371.18963,228.15319
59,381.18963,223.15319
59,387.61821,219.58176
59,403.68963,223.51033
59,413.33249,223.15319
59,424.76106,216.36747
59,438.68963,219.9389
59,441.18963,219.9389
59,452.26106,215.29605
59,464.04678,213.15319
59,475.83249,213.15319
59,485.11821,209.9389
59,497.97535,211.01033
59,515.47535,210.29605
59,525.11821,208.86747
59,534.04678,210.65319
59,550.47535,210.65319
59,567.26106,209.9389
59,577.26106,209.9389
59,620.11821,210.65319
58,0.63555001,219.22462
58,16.903973,219.9389
58,29.761073,218.15319
58,36.189673,219.58176
58,43.332473,219.58176
58,56.189653,218.86747
58,63.689653,218.86747
58,73.689653,219.9389
58,89.046753,219.22462
58,100.83245,218.15319
58,107.97535,220.29605
58,116.54675,221.72462
58,125.47535,220.65319
58,132.26105,222.79605
58,142.61825,221.01033
58,152.97535,222.08176
58,160.11821,224.22462
58,170.83249,225.29605
58,181.54678,224.9389
58,188.68963,227.08176
58,191.90392,227.4389
58,206.54678,228.51033
58,218.33249,238.86747
58,230.47535,245.29605
58,237.97535,251.01033
58,240.83249,254.9389
58,247.97535,256.01033
58,253.68963,260.29605
58,257.97535,261.72462
58,264.76106,268.51033
58,272.26106,273.51033
58,282.61821,279.9389
58,289.04678,270.65319
58,296.54678,268.15319
58,300.83249,259.22462
58,311.54678,244.58176
58,321.18963,238.86747
58,330.11821,237.08176
58,340.83249,237.08176
58,344.04678,238.86747
58,349.76106,237.08176
58,359.04678,238.86747
58,367.61821,235.29605
58,379.04678,233.15319
58,389.04678,231.36747
58,396.18963,231.36747
58,404.76106,232.4389
58,415.47535,227.08176
58,431.18963,224.22462
58,440.11821,222.79605
58,466.90392,221.36747
58,487.97535,219.58176
58,509.76106,220.29605
58,532.97535,220.65319
58,546.18963,219.22462
58,552.97535,217.79605
58,557.61821,219.58176
58,561.18963,220.29605
58,571.18963,219.9389
58,580.11821,220.65319
58,586.90392,217.08176
58,595.11821,217.4389
58,598.33249,220.29605
58,605.11821,220.29605
58,620.11821,220.65319
57,0.63555001,228.15319
57,17.975373,229.22462
57,28.689673,229.22462
57,41.903973,228.86747
57,44.761053,228.15319
57,50.118253,229.22462
57,71.903953,229.22462
57,85.118253,228.15319
57,93.689653,232.08176
57,101.54675,232.08176
57,114.40395,229.9389
57,121.90395,229.9389
57,130.11825,232.4389
57,139.04675,233.86747
57,146.54678,232.08176
57,151.90392,234.58176
57,157.97535,233.86747
57,162.26106,235.29605
57,176.54678,235.29605
57,184.76106,236.72462
57,195.11821,239.9389
57,201.90392,243.51033
57,204.40392,251.72462
57,213.33249,255.29605
57,216.18963,260.29605
57,218.33249,264.58176
57,224.76106,264.22462
57,229.40392,261.36747
57,232.97535,261.36747
57,239.76106,265.65319
57,243.68963,271.36747
57,249.76106,274.22462
57,253.68963,274.9389
57,262.26106,270.65319
57,282.61821,267.4389
57,297.26107,260.65319
57,305.11821,255.65319
57,310.83249,253.15319
57,318.3325,249.58176
57,325.29002,249.47944
57,331.90392,247.4389
57,346.54678,248.86747
57,358.68963,248.86747
57,365.47535,249.22462
57,373.33249,249.58176
57,379.40392,247.08176
57,384.76106,245.29605
57,389.76106,244.9389
57,393.68963,247.08176
57,399.04678,246.36747
57,403.68963,249.58176
57,407.61821,248.15319
57,416.90392,249.9389
57,423.68963,248.86747
57,428.33249,246.01033
57,431.54678,242.79605
57,438.33249,242.79605
57,445.11821,236.72462
57,449.04678,234.9389
57,455.11821,235.65319
57,459.04678,232.4389
57,471.54678,233.86747
57,484.04678,229.58176
57,493.33249,230.65319
57,546.90392,229.9389
57,554.04678,231.36747
57,561.54678,230.29605
57,566.18963,230.29605
57,579.04678,229.9389
57,586.18963,230.29605
57,590.11821,229.9389
57,594.04678,231.01033
57,599.40392,229.9389
57,620.11821,229.9389
56,0.27835,238.86747
56,15.832473,238.86747
56,31.903973,239.58176
56,36.903973,239.58176
56,41.546773,236.72462
56,46.189653,238.86747
56,60.118253,238.86747
56,77.618253,238.86747
56,89.403953,238.86747
56,94.403953,241.36747
56,98.689653,241.36747
56,103.33245,239.9389
56,109.04675,241.36747
56,111.54675,239.9389
56,115.11825,239.58176
56,123.33245,240.65319
56,129.40395,241.01033
56,137.97535,241.36747
56,142.97535,243.15319
56,148.68963,243.51033
56,153.33249,243.51033
56,158.33249,244.58176
56,170.11821,243.51033
56,174.40392,245.65319
56,181.54678,248.15319
56,189.40392,252.4389
56,194.04678,259.58176
56,201.18963,266.01033
56,205.11821,268.86747
56,208.33249,275.65319
56,209.40392,279.9389
56,214.76106,282.08176
56,221.90392,282.08176
56,228.68963,276.72462
56,235.47535,271.72462
56,251.90392,266.36747
56,270.11821,266.01033
56,289.76106,266.72462
56,300.11821,266.36747
56,315.11821,259.9389
56,332.26106,256.01033
56,343.68963,253.51033
56,346.90392,253.51033
56,354.76106,258.51033
56,357.61821,258.51033
56,366.90392,265.65319
56,373.68963,270.65319
56,383.33249,268.51033
56,387.97535,271.72462
56,393.68963,270.29605
56,401.90392,270.29605
56,411.18963,270.65319
56,417.26106,270.65319
56,424.76106,262.08176
56,428.33249,257.79605
56,432.26106,257.79605
56,439.76106,257.4389
56,446.54678,254.22462
56,453.33249,248.51033
56,464.76106,244.58176
56,478.33249,241.36747
56,485.11821,240.29605
56,493.33249,238.51033
56,498.33249,239.9389
56,506.90392,239.9389
56,620.47535,239.22462
55,-4.9995e-05,248.75002
55,9.0537728,248.75002
55,18.145173,249.2551
55,33.297373,249.2551
55,48.954753,247.73987
55,60.571553,250.26525
55,66.632453,249.76018
55,73.703453,248.75002
55,80.269453,248.75002
55,93.906553,247.73987
55,107.03855,248.24495
55,112.08925,250.77033
55,117.14005,249.76018
55,124.21115,251.78048
55,131.78725,249.76018
55,139.36345,252.79063
55,151.99032,255.31602
55,160.07154,255.82109
55,172.69845,256.83124
55,180.77967,259.35663
55,187.85074,267.43785
55,197.95226,278.04445
55,200.98272,285.62059
55,206.03348,295.21704
55,214.1147,300.77288
55,217.65024,300.2678
55,220.17562,296.73227
55,224.21623,288.14597
55,228.76191,284.61044
55,231.2873,283.60029
55,238.35836,275.01399
55,247.95481,269.45815
55,258.05634,271.47846
55,264.62233,277.53937
55,270.17817,282.59013
55,275.22893,288.65105
55,280.78477,294.20689
55,283.81523,298.2475
55,291.39137,297.23735
55,297.95736,297.23735
55,301.4929,297.74242
55,306.03858,292.18658
55,311.08935,291.17643
55,312.0995,287.13582
55,317.65534,281.57998
55,322.20103,281.57998
55,328.76702,286.63074
55,334.32286,295.21704
55,337.85839,303.80334
55,343.9193,305.31857
55,346.94976,310.36933
55,349.98022,310.36933
55,356.04114,304.30841
55,359.57667,304.30841
55,362.60713,300.77288
55,367.65789,298.2475
55,371.19342,298.2475
55,381.80003,299.25765
55,386.85079,295.21704
55,392.40663,286.12567
55,402.50815,272.48861
55,412.1046,268.95308
55,422.20613,263.90231
55,428.85878,258.54517
55,436.11367,258.66772
55,446.58353,254.9254
55,455.09778,251.10445
55,473.29836,250.11793
55,477.59522,249.96438
55,482.60475,252.34069
55,491.9038,249.57734
55,516.54138,249.11635
55,524.04184,247.64592
55,531.54364,250.09691
55,580.83363,249.90688
55,586.90038,251.31875
55,592.26511,248.76817
55,621.35261,250.03502
54,-4.9995e-05,257.8414
54,11.579173,256.83124
54,21.175573,258.34647
54,35.822773,258.34647
54,53.500453,258.34647
54,64.612153,257.8414
54,71.178153,259.35663
54,77.744153,257.33632
54,82.289753,259.8617
54,92.896353,259.35663
54,110.57405,258.34647
54,120.17055,257.33632
54,121.68575,257.33632
54,124.71625,259.8617
54,130.77715,259.8617
54,134.31265,259.8617
54,139.86845,262.38708
54,150.47509,264.91247
54,159.06139,263.90231
54,161.08169,263.39724
54,167.14261,263.90231
54,174.71875,265.41754
54,180.27459,266.93277
54,186.33551,266.93277
54,197.95226,273.49876
54,212.59947,280.56983
54,221.18577,286.63074
54,224.21623,290.16628
54,227.24669,295.21704
54,232.29745,295.72212
54,236.84313,295.72212
54,246.43958,307.33887
54,247.44974,309.86425
54,251.99542,309.86425
54,256.03603,317.94547
54,260.07664,322.49116
54,263.1071,328.55208
54,266.13756,329.05715
54,269.67309,327.54192
54,273.7137,327.54192
54,278.25939,319.96578
54,282.80508,313.90486
54,289.87614,302.28811
54,294.92691,298.2475
54,301.99797,293.70181
54,307.04874,291.17643
54,311.08935,294.20689
54,317.15026,288.14597
54,323.21118,284.61044
54,330.78732,284.10536
54,353.01068,284.61044
54,367.65789,288.14597
54,386.54548,284.73871
54,405.119,271.40395
54,421.19236,267.19314
54,428.70841,262.65154
54,435.115,260.73553
54,441.90226,262.82845
54,460.11388,261.45902
54,462.97829,261.49092
54,470.12053,259.10604
54,475.81175,261.02832
54,484.75195,259.48225
54,492.25077,260.51822
54,501.18951,257.44108
54,508.7579,260.07198
54,519.391,258.66876
54,525.40042,260.72504
54,534.42251,257.611
54,554.87911,257.39264
54,574.10577,260.03603
54,591.94532,257.78803
54,600.05858,260.10267
54,604.74447,257.69972
54,608.68833,259.50585
54,620.76238,257.1674
53,1.01015,268.448
53,13.599473,268.95308
53,27.741573,267.43785
53,32.287273,267.43785
53,38.348173,266.93277
53,45.419253,268.95308
53,58.551253,267.43785
53,74.713653,267.94292
53,87.845653,267.94292
53,92.896353,267.94292
53,102.99795,270.4683
53,113.60455,268.95308
53,120.67555,268.95308
53,125.22125,268.95308
53,126.23145,268.95308
53,131.78725,271.47846
53,136.33295,271.98353
53,140.87865,270.4683
53,146.43448,270.4683
53,153.00047,272.48861
53,158.55631,272.48861
53,168.15276,275.51907
53,176.73906,279.0546
53,187.34566,281.57998
53,192.9015,284.61044
53,196.94211,288.14597
53,210.57917,292.69166
53,216.64008,298.2475
53,221.18577,301.27796
53,229.26699,305.82364
53,234.82283,308.34902
53,240.37867,317.94547
53,244.41928,322.99624
53,246.43958,326.02669
53,252.5005,326.02669
53,260.07664,320.97593
53,268.15786,317.94547
53,274.21878,316.43025
53,281.79492,316.43025
53,288.86599,315.42009
53,297.45229,307.84395
53,303.00813,304.81349
53,312.60458,298.2475
53,324.72641,296.22719
53,332.80763,296.22719
53,339.87869,296.22719
53,357.55636,296.22719
53,371.19342,298.75258
53,380.78987,299.76273
53,387.35586,294.87477
53,393.65137,292.37477
53,401.58625,294.04439
53,405.16892,290.89523
53,417.00484,291.4106
53,422.82596,287.62766
53,430.89891,288.23452
53,442.21655,280.60085
53,456.53532,276.5788
53,478.69417,268.6594
53,552.26394,268.07194
53,556.90694,267.03044
53,562.98076,269.60251
53,572.61628,269.64361
53,580.46857,268.84881
53,602.97579,268.59334
53,619.98681,268.54954
52,1.01015,279.55968
52,19.155273,279.0546
52,32.792373,279.0546
52,47.439553,278.04445
52,51.480153,276.02414
52,60.066453,278.54952
52,71.683153,279.0546
52,87.845653,277.53937
52,100.47255,276.52922
52,111.07915,279.55968
52,118.15025,279.55968
52,126.23145,277.0343
52,133.80755,282.08506
52,140.87865,282.08506
52,144.91925,282.08506
52,149.97002,284.10536
52,164.61723,284.10536
52,171.18322,284.10536
52,178.75936,290.67136
52,183.81013,295.21704
52,189.36597,303.29826
52,195.93196,309.86425
52,196.94211,319.4607
52,201.99287,326.53177
52,205.52841,329.05715
52,208.05379,338.6536
52,210.07409,345.72467
52,213.60963,362.39219
52,218.66039,375.52417
52,223.71115,383.60539
52,226.23653,383.60539
52,231.79237,369.96833
52,238.86344,360.37188
52,240.37867,350.27036
52,246.43958,338.14852
52,247.44974,331.07746
52,254.5208,331.07746
52,275.73401,333.09776
52,300.98782,326.02669
52,310.58427,316.93532
52,330.78732,313.39979
52,343.41423,313.39979
52,354.52591,305.31857
52,370.18327,297.74242
52,377.75942,298.2475
52,387.86094,301.78303
52,394.42693,302.28811
52,403.01323,303.80334
52,409.57922,307.84395
52,414.12491,308.8541
52,418.16552,304.30841
52,425.74166,301.78303
52,428.26704,295.72212
52,430.28735,291.17643
52,439.37872,291.17643
52,441.9041,286.63074
52,454.53101,282.08506
52,465.64269,281.07491
52,476.24929,278.54952
52,489.88635,278.54952
52,493.42188,281.07491
52,501.5031,279.55968
52,621.71125,278.54952
51,0.50505,288.65105
51,11.579173,288.65105
51,17.640073,288.65105
51,25.216173,286.63074
51,34.307573,288.65105
51,46.429353,288.65105
51,55.015653,288.65105
51,68.652753,286.63074
51,84.815153,286.63074
51,91.381153,286.63074
51,101.98775,285.62059
51,112.59435,286.63074
51,119.16035,292.18658
51,129.26185,290.16628
51,140.37355,292.18658
51,151.48524,292.18658
51,162.09185,292.18658
51,172.19337,293.70181
51,181.28474,296.73227
51,186.84058,300.77288
51,233.81268,319.4607
51,245.93451,319.4607
51,255.53096,327.03685
51,259.06649,337.64345
51,264.62233,355.82619
51,270.17817,372.49371
51,272.70355,384.11047
51,274.72386,389.6663
51,280.27969,397.74753
51,283.81523,402.79829
51,290.38122,382.59524
51,294.92691,365.92772
51,298.96752,358.35158
51,303.00813,350.27036
51,304.52336,340.67391
51,308.56397,335.62314
51,316.64519,328.047
51,322.7061,326.53177
51,332.80763,326.53177
51,339.87869,326.53177
51,348.97007,322.99624
51,354.52591,325.01654
51,362.10205,326.53177
51,368.66804,326.53177
51,374.72896,326.02669
51,383.31525,327.54192
51,388.87109,330.57238
51,396.44724,326.53177
51,400.99292,318.95563
51,406.54876,307.84395
51,411.09445,303.80333
51,423.72135,297.74243
51,428.77212,294.71196
51,435.84319,291.68151
51,446.44978,292.69166
